sentence	sentence_id	locale	reason
L'estiu el cabal del Mosa sovint força baix i no es pot captar prou aigua.	fa4133dcb0375030113671d9218d417e48bc9b28533647f0c674409f6541a89f	ca	grammar-or-spelling
Va estudiar a la Universitat d"Atenes i a la Universitat de Chicago.	fa327ef32150254da29bab6756d1bcad16c852787e14d4e182d2066f42b9dcfc	ca	grammar-or-spelling
Durant un temps, el poder incloïa un tensioactiu basat en taurate.	fa3063b9bbfc520681030311cff69d2ac320e1b9df9fb69522fe26e22531f0dd	ca	grammar-or-spelling
Va arribar a formar part de comissari polític de l'Exèrcit Popular de la República.	fa4c029e6b19e4058735da2b185ea9317bd6e83da6d135103897d804fb865a69	ca	grammar-or-spelling
Els animals perillosos i hostils augmenten més a prop del sòl del bosc.	fa24d25997d709a749490ae9a61910cd043d5126c0553ea60ed7a616c7803c0a	ca	grammar-or-spelling
Això va resultar en la mort total de dos milions i mig de persones.	fad8b99e7e4c480f08a341587ed52fa883f107f738bb526d208340a7be46c0fc	ca	grammar-or-spelling
Li van informar de la situació desesperada de Srebrenica i dels enclavaments bosnians de l'est.	fab8ca2624963500dbeb03a92b95045837466b53ced26ad256349576bba23689	ca	grammar-or-spelling
Està centrada en la morena terminal que recorre tot al llarg de Long Island.	fac601031da9e53e5ef0c00a669a2537de64dd1db0b740b74896e35dabef274e	ca	grammar-or-spelling
El creixement del past de sorra es veu alterat pel transit humà i animal.	fb5fdce889a9661d7e5d9e11be3d8926956bfdd6398c31ddfc643d21a5e4b059	ca	grammar-or-spelling
Són dels pocs gegants antics amb el cos original.	fb83d61fd6dc958114505657904166f9f2d7a6e5efc89b34e47cfb23b6e2d324	ca	grammar-or-spelling
A la part superior de l'escut apareixen les armes dels Sanç, antics senyors del poble.	fba84e870cd3b9535626779e69014ba8ae81d240c09e1add732f686f254e7d18	ca	grammar-or-spelling
Ballarins de diferents edats són a l'escenari, les nenes petites van de rosa i blanc, i les més grans van de rosa i verd i sostenen llaços, i les nenes amb pantalons blancs porten la part de dalt d'estil asiàtic.	fb59b4772236fdd6b5b3e175131c5d3c6c25a5c4fd62bcd14fed37cd34662666	ca	Massa llarg
Aysha Daraaui és una actriz española nascuda a Barcelona.	fbbe2deb4560ead2753778ac20ceabb6984c114b9c14c0f2832379bd728b7ad9	ca	grammar-or-spelling
Està situat en una petita plaça a toca del carrer Consolat de Mar.	fbe2e4eec4af34bfcf0a70709356c37c8f94bb06d636da84a7b4c0a891c63c22	ca	grammar-or-spelling
Aysha Daraaui és una actriz española nascuda a Barcelona.	fbbe2deb4560ead2753778ac20ceabb6984c114b9c14c0f2832379bd728b7ad9	ca	different-language
Susana Seivane és una gaitera gallega nascuda a Barcelona nascuda a Barcelona.	fbf58891e30f88ebe3d6e6b9fe2d87ade2f457ec44bf211689ba07cf80ada7a2	ca	es repeteix
També en sèries de televisió com Sabrina, la bruixota adolescent.	fba22ea58bf8cc5a204ff5e616e7f20910b9907af03c89d299dc763baf8a95ef	ca	grammar-or-spelling
Va rebre dos Oscar al millor director.	fbf0e1c7e5b9494acd2d81cf969502d5f7672ec1c9afe49bebd21b0af01113e8	ca	grammar-or-spelling
L'antic sostre de bigues ha estat substituït per un de nou ciment.	fc0029487d13b8884e1b671033d1068f38d3656352b9f91f5d84f8d155b8b0b7	ca	grammar-or-spelling
Amb el pas del temps el suro ha canviat per altres materials sintètics.	fbd613c27b351dddd2304667c8b073d703fed48837943ea49d3f59e9c75b9dcc	ca	grammar-or-spelling
És un entorn de programació ideal per a experimentar, l'ensenyament i per aconseguir prototipat ràpid.	fbcac921ca9f0ce1563aff4f6884b3fbece0837f4715a5344699aebc387b1e18	ca	grammar-or-spelling
La superfície basal és força irregular i no presenten làmina basal.	fc11bd7f4c82d5451a88743e3b7adbf92a5e87e21a99234f4b98ce988588b314	ca	grammar-or-spelling
Tenia la roda principal estàndard fixa i el tren d'aterratge del patí de cua de la seva època.	fbe43e0510d8eaa0d11d33b6647d9eaea03bbdab6eaf877901bc2bc8b058eca7	ca	grammar-or-spelling
Las major part és estèril, però té una mica de vegetació dispersa.	fc05df1fa911c604e65cf0927e6cede5da65c0bf52a14710a15802cafd4c6585	ca	grammar-or-spelling
L'Scott és també un Ambaixador per l'aprenentatge a Austràlia del govern australià.	fc1ff0128ccfa489c22f2c158d67c2f49791d3086d10ff8472bd4e682c09c177	ca	grammar-or-spelling
Un home amb una samarreta blanca i casc es troba en una bicicleta de girar al voltant d'arribar a la seva bossa de Sella	fbd0f670a138caa98b20503aa9d6b4a86bad9c9b905654842a7a546776e27237	ca	grammar-or-spelling
Durant aquest temps va dinar classes de gairebé tots els temes de les matemàtiques.	fc58cfe31bb83c19699c3b56cd9b6ad82d882ce683faa7538958055a068a9082	ca	grammar-or-spelling
Això és perquè la segurina ajuda a doblar correctament la separase en la formació funcional.	fc61f1289f51a685208087172d62579e04b9b10d23bbc6c81ffb77812841a1a3	ca	difficult-pronounce
Després de la Llei de Finançament Estatal de Cultura Física No.	fc998de3cfcab3bfcc0ae37a064a7dd213c683e64db86b8678c957909f0b43c5	ca	grammar-or-spelling
Slaughter a Royal Rumble.	fcb7fc7eaf42d1536349b226617d3c08e915e589dbc57d42693edb623a3a6d7e	ca	different-language
Com ha succeït hui a la Sala de Plens de l'Ajuntament d'Alacant.	fd1954dd727e1253ab6424d82e1deae35d042a36cfca5e2ad2f36f8bb467f496	ca	grammar-or-spelling
El crani era petit i les mandíbules presentaven petites dents còniques i afilats.	fda02e00f4a2393ebe901ef9b845d5a47a2d793aa19c990e7af6ad8e2d3f5f72	ca	grammar-or-spelling
Aquesta és un gran portal dovellat.	fe462a6ac0809c7124385c31d0c038a0c1addc17bc88d18dbb282167a721873d	ca	grammar-or-spelling
Els resultats d"aquesta votació encara no s"han publicació.	fe3ad96325c319dc0e305c88bb3e8ace23f5a493fd3f6cfe749454cb38a63335	ca	grammar-or-spelling
L'exèrcit espanyol va interceptar a les forces de Maurici obligant-les a presentar batalla.	fe26daafa08eaf1526f9e0b939fa9f850fb1d36e05531b69d57feb24364ac04d	ca	grammar-or-spelling
La comunitat manté els dispositius Linux també estan disponibles.	fec9574c8ddf43f01ceb46ed58dab3f074b0f894540e7ba56d3d78d8a8ad6c69	ca	grammar-or-spelling
"Never run a changing system."	feabd5b43a489c314a62d68cc5dc73857c976b4dfabf18b91cfc2a099da09b63	ca	different-language
Un cop retirar entrenà diversos clubs modestos catalans.	fedea33fe253428de802e799ef29ef97d89760e65d9d3c6b9f21739540fe1ce3	ca	grammar-or-spelling
Aquest càrrec l'ocupà fins al moment d'assumir la dedicació exclusiva del càrrec de Batle d'Algaida.	fecc5003f9b780090a576678adc0195571482ff3848fd3ab51782f825f825db8	ca	grammar-or-spelling
Principat i País Valencià fracassen en la lluita contra l'atur	ff0dd439408b73e4071f3e719a846f86b2de48d03266bdfa095eeaf900bc6e3d	ca	difficult-pronounce
Quan l'energia era desconnectada o després del programa ser executat, la informació així entrada desapareixia.	ff6ff0df8d1ecef8b0e82349a67a8ea1e591a0ef7c14b034b3f3454a2df3140d	ca	grammar-or-spelling
Un cop retirar entrenà diversos clubs modestos catalans.	fedea33fe253428de802e799ef29ef97d89760e65d9d3c6b9f21739540fe1ce3	ca	grammar-or-spelling
Un home dorm en un banc prop d'una parada d'autobús.	ff9999a00436fcde4af4f22d5291118df0d2a32c53168e2865215d43cf3224c0	ca	Perfecte
El successor de Glendening, el governador Robert Ehrlich, va aixecar la prohibició durant el seu mandat.	ff7cb761711cedf53fab14280b6fef8fce2d47c77082d1dc7df6d355ef3a6a4d	ca	different-language
S'hi van celebrar incomptables concerts de rock fins a la finalització de l'Alltel Arena.	ffb59a7f491ecc5057415afecaccb748585df2ce03a9f9bf9959ce4b2f21e51b	ca	different-language
S'argumenta que la bona governança és el que més importa en els governs locals.	ffbccacbb9a2d2a9505898a2fdf04d710bcba9871ae4fc2e0c60949a7dae9deb	ca	grammar-or-spelling
Es troba al nord-oest de centre de Texarkana.	00298d1aa09d7ddddebe6ae5ef975f0edd3bbbf3ea509d7961977ffc70ee524c	ca	grammar-or-spelling
Va néixer a Manchester i es va anar a la universitat de Clifton, a Bristol.	0024fc8e4f3815d9fc1760f88b0e073facf299484d83e26ef8bfb618f0b2e9c9	ca	grammar-or-spelling
Ex:	ffae43b986b2920cc80a1fc1dac2a562eed76da16e3f64f1a87928326748a40e	ca	No és una frase completa
Està delimitada a l'est er l'arc de l'arxipèlag de les Antilles.	ffeb74dbc515af263e920df47fc056ece630fd006e7e942fc0224f18cec13332	ca	grammar-or-spelling
Es tracta d'una parròquia d'hàbitat dispers, pràcticament sense nucli urbà.	002679d609ffd5af82a5446db4a52c8d838252364453cb41efd0e7541a65aa67	ca	grammar-or-spelling
Va ser custos rotulorum de Worcestershire.	ffb4d3fd2ce12049e727b9c4ec45a55f37786ce60b4e9e16fa0dda104b4ead36	ca	difficult-pronounce
La punta de elèctrode es fon lentament com a conseqüència del contacte amb l'escòria.	00154caf53dcf383d44a553334dc4233468372b8be4a6f58ff35542834461d8e	ca	grammar-or-spelling
L'Abadia va llançar diverses atacs a Unterwalden per donar suport a les ambicions dels Habsburg.	003b4efcf6a9e1556377bd28bc06a43de881ee864c979ae7ff2614e4b92a6e3e	ca	difficult-pronounce
Formes de vida com els peixes i invertebrats també han reaparegut al riu.	009c8f0b2e254578e9c76263cd9fe50c6398391301d43c7b0fc0def9f439a45f	ca	grammar-or-spelling
Hu va rebre la seva educació fonamental a Jixi i Xangai.	00b220b7608e4776dcb4060b7f2c7c9d932d7462f640f0111f53b51fd276d8f5	ca	grammar-or-spelling
Un altre, George Yelverton Julius, era conegut com a "Gentleman George".	00d1c2a2c7e3c8c9741db4c234114ddbfe8a520983f51f8a78bce72b1d30b3cb	ca	difficult-pronounce
Una acadèmia d'arts, Periyar College of Arts and Science, està situada prop de la platja.	00a4fa767be3eec50e5b620efba291f7379a51cefe264d8f11b5fbcd230322e6	ca	difficult-pronounce
Programa l'aspiradora per a dos quarts i cinc de set.	00ece8f5fa9d13fa25a993eab9af91cd80c29d2837bf5956d809b8330bc83486	ca	difficult-pronounce
Y, en aquell moment, la cocaïna es considerava inofensiva.	00f3e96680e69066d2578ac95ff9d99fcfeda587f2ed4bcac78384b7415acb4c	ca	grammar-or-spelling
Tots els còdecs esmentats amb anterioritat, contenen un mecanisme intern que permet incloure metadades.	00d469cdf3de6c525b2988618e887131c3e418fedf0c45ca32c052b745ec9b57	ca	grammar-or-spelling
Nasqué a Màntua, fil d'una família de sefardites de Ferrara.	00f8ebc152954d6232dbcd0d178c34940ed7eafc19b2fbd1e594df00b7f68691	ca	grammar-or-spelling
Durant la Guerra Civil es va veure obligada a refugiar-se en Lapurdi.	00bb6a5fe0f4f9acd574f5caa84152e2d28a64054e0f83d25eb35e3521f2aeec	ca	grammar-or-spelling
Tenia molts, molts nets, als quals estimava moltíssim.	013dffaa63103bdae994055937741400e7d2137fa75145baa82f135106da9e56	ca	grammar-or-spelling
Nasqué a Màntua, fil d'una família de sefardites de Ferrara.	00f8ebc152954d6232dbcd0d178c34940ed7eafc19b2fbd1e594df00b7f68691	ca	grammar-or-spelling
Aquesta notació por ser, com la música dels pentagrames tradicionals, un sistema gràfic compassat.	00ff813ffc73e4667be6e0f2ff00aec9e903fe71f1ee9fe64cd8e6fa340e97d9	ca	grammar-or-spelling
Quan havia acceptat, he va dir: "Ah!".	01a8310705d2f1334e0a5626f64e72aa5951cfd4a12f82336853801dbc21ae39	ca	grammar-or-spelling
El contacte amb la famosa contant i el famós autor l'ajuden molt artísticament.	019ac8a7be1fbc4a28c31a1ce473b591a4fbbff3c9f66868957863693fc2650a	ca	difficult-pronounce
La recomanació que faria als venedors... tal com he suggerit abans... acceptar les dues variants.	01222defc711b2d9aac79cdee1bae2abe2b06015e8de9146c863bd1bf2e81e3c	ca	grammar-or-spelling
He d'anar a Santa Margarida i els Monjos amb trasport públic demà passat a la tarda.	01aa3d27c97646d582582fc7939b0527a74d278d683f423feb1c6a70d12c3cbf	ca	grammar-or-spelling
Així, els algoritmes asimptòticament òptims no sempre són el "fina de la línia".	017f53194ccab619560e117d622be2e880e2b1b538838e005967ba4d15d706cc	ca	grammar-or-spelling
Va realitzar el seu doctorat en sociologia en la Universitat de Chicago.	01bfa378660fe2ffe0e5c1b2fe176b6408ae739449c15315e3cda144b51a6bf0	ca	grammar-or-spelling
Gos blanc i negre sostenen una pilota de beisbol amb la boca.	01c86f0c9250e5e47887ec5eeca5187dba013c28c869db64d7abee72df17f742	ca	grammar-or-spelling
Aquests mètodes poden ser passius, actius, o els dos.	01a42d2ff7cdb7982676114c0f02f1c641e4602c1c2abaf36c43c5e6cc0a530b	ca	grammar-or-spelling
Avui en dia, aquesta presó es classifica com un lloc històric especial pel govern vietnamita.	01b516be5374ff578bc31fa50d78690c05d2338dbb8c4d716332484527e03c37	ca	grammar-or-spelling
Un grup de persones, tres dones estan a prop d'un petit venedor ambulants.	01d44734554629bd1297da9a02d8e8c80068a32f7678e55f1b8ffc21bec89d99	ca	grammar-or-spelling
Els altres set lluitador van ser deixats sense feina.	01ce96efc63143383e0d7444f500404a3092cd18b2a34dfc94748b9445b452b7	ca	grammar-or-spelling
L'extrem sud de la conca se situava Dalmàcia i Mèsia.	01c6cf745526bb6805ac091a91bb52bf3c46d3d85d540552a8849af6314ba734	ca	grammar-or-spelling
Un grup de persones, tres dones estan a prop d'un petit venedor ambulants.	01d44734554629bd1297da9a02d8e8c80068a32f7678e55f1b8ffc21bec89d99	ca	grammar-or-spelling
La seva religió és principalment cristiana, tot i que encara tenen cabuda els elements tradicionals.	01dd9bae52f686be89ef48982eb87ceae0fbe0e3ff9cef7755f388ff893e54d7	ca	grammar-or-spelling
demà passat he d'anar a Sant Guim de la Plana amb autobús.	0194dbd070b1c576aa1e9d2856fad325e77e8abc5097e71b162e1321d2a473ed	ca	grammar-or-spelling
Pertanyia a l'orde de predicadors.	01a5927718d5f83742bff47b4e22a17e7b2dae20307f0a77db3dfcd8e11704de	ca	grammar-or-spelling
Molts d'elles eren nens o adolescents.	01ffb9386cfd16e0566dc594c98a56b9d70d0c6bc36ec76445bb3a4c219ed3ec	ca	grammar-or-spelling
La gerra estava a sobre de lleixa de la llar, perquè tothom la veiés.	01ce39d38ee6d34837317d37042dde52bece715eb652a1746015a9653102ee5b	ca	grammar-or-spelling
Les valves són llisses i brillants.	01dc169dbd675b52a88b5bbd2d7a5ab8b31ace5f6dc2100dcb8b09080e2ee6f0	ca	grammar-or-spelling
Era un mestre que no més n'era mig de mestre.	020a4b928ff8184d9594e088565128ccbdfc7817005ae579d017cc13e193be41	ca	grammar-or-spelling
La meva mare de huitanta anys encara balla com si en tingués díhuit.	021144d98423faccaaf6a54de7b0cf3137cc3324eabb8186563d877fdf02bc6b	ca	grammar-or-spelling
Al nord al comtat de Harris està la ciutat de Houston.	020133600c425423c1bbf48bd4f1ce39b45858d3eb79040892dec620b6722f57	ca	grammar-or-spelling
L'home que és com té de ser no té temps d'encaparrar-se	022003e964148b53645787216f7d78b8a7c452b750b49b5e29afbcae8ce69e49	ca	grammar-or-spelling
Arriba aterrit a un forat negre, on estan a punts de ser engolits.	01ef609779a30f4d95ffad455657c2a4dc146fba1a000de1ca3f7253d0a6bb3a	ca	grammar-or-spelling
Els problemes de contingut i arquitectura de disseny inclouen la pedagogia i l'objecte d'aprenentatge reutilització.	022e79e78eb18dfedf21b9ac6cd71b8aff790f333ebdd72fd74fbada21d1abdb	ca	grammar-or-spelling
Van riure's de l'espectacle i el consideraven una festa només per als que hi eren presents.	02532bb460a64a52ff16692fda3cf37e330ce1e472fb041326c7343372c514d4	ca	grammar-or-spelling
L' vaig preguntar si la Sra. Jellyby sabia que s'havia fixat el dia del seu casament.	02342253f757ce341b4351a18e414af8a956706e4cde7a3486912fa6617aa344	ca	grammar-or-spelling
La part nord de la localitat es troba al Consell de Districte d'Orroroo Carrieton.	024484c945620ea87dc54249931596b9f1a3eb19a07b3365a1deeab4c256b1f2	ca	difficult-pronounce
Es caracteritzen per desenvolupar-se al voltat d'una doble membrana lipídica.	02dcc2d8b216c3ac090bde77aa9aed80b220c69d40fe8a8aea4b643ae80eb9d0	ca	grammar-or-spelling
En aquest registre la processo acaba a la zona del temple.	03186554360cd2b759a320f83e5a644b0a555ce682dbd330810f434d2dd7ab8c	ca	grammar-or-spelling
dissabte hauria d'anar a Llobera.	0359f774d6a29f0fa5ef16a94e3664fa1c3fbef3dd891e2abb0396914058419a	ca	grammar-or-spelling
En aquest registre la processo acaba a la zona del temple.	03186554360cd2b759a320f83e5a644b0a555ce682dbd330810f434d2dd7ab8c	ca	grammar-or-spelling
Malgrat to, també són capturats, i els tres són condemnats a una execució pública.	039f1a2d9152cfc1e4de73107ed87b8670edd47b21a1511e1f3b3b63ead11dcc	ca	grammar-or-spelling
Celta, Apalatxe, Old Time, Bluegrass, Americana i Western Swing.	03d319d01dcb19a0431464a723c25ade0581eb024b8a65e75326968f9c560f2e	ca	different-language
La funció fisiològica de la proteïna prió segueix sent una qüestió de controvertida.	03e9fcc35f875778b927989985de8137f9bc0245ae04c4d2f6d6e1bab69991c1	ca	grammar-or-spelling
Al sud-est es trobar el petit Bergstrand.	03f831d721fb947d1c41bda982e17ce46a2a9e0ef762aba862bfffbb56a80cf6	ca	grammar-or-spelling
Jo desatapeïsc, contrabat, derive, desbrave, cresc, desbordisse	03e96cee0b9ef06ff036ca048caee6b116195d281893a528fdc72c8825236362	ca	different-language
Jo desatapeïsc, contrabat, derive, desbrave, cresc, desbordisse	03e96cee0b9ef06ff036ca048caee6b116195d281893a528fdc72c8825236362	ca	difficult-pronounce
Filla de James Edgar Hunley i Esta May Hunley, va néixer a Acme, Alberta.	040fd71ffacff45e33077fa00d5f529f4634f721fe2afa2225369b218f85b977	ca	difficult-pronounce
Amb els anys, les cintes de vídeo i els discos òptics es van afegir a la gamma.	040ff18583d637d1cc8ae41a61fcdb9f8fdd3df8c87160fbc5da574de1275160	ca	grammar-or-spelling
Jo comissione, cascavellege, desarregusse, confeccione, cronometre, decore	03ed8e4cbe2689b10769131f9e99e711fd1121c82ce05485f679cf1f7cb39ada	ca	different-language
Va acabar la temporada jugant amb els Pirates i va aparèixer sis partits d'eliminatòria.	03e3b55a25cfaf48fa3b2a409c522d7436c5a8cf14ac2b0bf085eb2681e7217d	ca	grammar-or-spelling
Els diamants de colors amb tinguin una saturació major que la d'aquesta escala es coneixen amb el nom de diamants "de fantasia".	0428ee6e5e904615f067c05a9f9e1a56740e98d2178086b08583d9244f5cd82f	ca	grammar-or-spelling
En el seu dia va ser amb considerat pel mateix Aristòtil.	042edcd3a936f0ec48d9daf6526cca215e057b438884e2d22ff2d63dc37cb877	ca	difficult-pronounce
Un dona prenen el sol en una platja de sorra a sota d'un para-sol	0458af2f4c97955a1cc9f27952e982a05397847276913a9292fa517e2d38b78b	ca	grammar-or-spelling
És conegut per haver estat el primer jugador peruà en marxar un gol de tisoreta.	046b93e32cf09d5e94645391fe8902014433369c695a1bb68204ea2ccd82b7ae	ca	grammar-or-spelling
Es tracta d'uns elements de façana que recorden molta una torre.	0454081d7865f4dca389b419a22fcbc29603d8ca73a9437bf1aa379d6ac4d087	ca	grammar-or-spelling
Va dirigir pel·lícules de tota classe, sense cap tema que fóra la seva marca personal.	04795adcc8035fad181ba81f83d629e9238c120c61720dfd0d3ad94847cd8c39	ca	grammar-or-spelling
Va realitzar els seus propis experiments dobles cosa que millorar-ne la seva precisió.	048588d124f34243aa6dd64f2fba4fe13bece78261ccdcd41b6e7121688166a8	ca	grammar-or-spelling
Els nous colons també van anomenar la illa "Huvarafushi".	0461c2a0686a6b6b30d8dbdfda1d072701f852469664cf06d1e0ab0989971c96	ca	grammar-or-spelling
L'elecció d'aquestes grans famílies acabaria dividint també als seus vassalls.	048538d9a9a688282f6ddecf1e43a8a0c1fca7f619d0a9639dc9633782492a6c	ca	grammar-or-spelling
He d'anar del carrer de Nou Pins a la plaça de Boston.	0493a1b92cf3922c2549841873d7d76c71730bdba65620addf572fbc2d13cc65	ca	grammar-or-spelling
Alguns nomarques van agafar títols pretensiosos, de vegades imitant els de la cort reial.	041cb486dc456a8c0156b01c2ef025e65a00c70cef5e2b07a3d30a2da8eb0a0e	ca	grammar-or-spelling
En el futur, n'hi haurà nous trens.	045f84e89eb111501d44266b3af9250a8464290a6b1d6113f12839f170ceac38	ca	grammar-or-spelling
Com a curiositat, Kerr pronuncia en anglès el nom de Sol incorrectament i li diu "hope-y".	04ceea3345e7331ca00e8772504adf80bf2793e3473ab960e14219a9718d5d19	ca	difficult-pronounce
Amb el nou repartiment, es van tornar a doblar episodis antics amb les noves veus.	04e7dfef97c8240bc7ae8fc068b4c8069264f397483fbea76403f43a50039e4c	ca	No el puc enviar
Els conjunts de camuflatge es fabriquen de varies maneres diferents.	04f4dc930e042b4d065e8a9149d67c55de1bc2bc56b8cf91823fee68b56ab34b	ca	grammar-or-spelling
Era el tresorer del príncep Sicard de Benevent i fou proclamar pels nobles.	04ca7f707609d126bbd2dda4f130bf13518273fba624202452ef70031a336f1b	ca	grammar-or-spelling
Als primers hi ha una ran porta central que dóna accés a tots els interiors.	050b20a1994c54634aced16d3357cd8d8a326e0afc2e1aa3dfbf88b114547373	ca	grammar-or-spelling
En aquell moment també es van adonar que no hi havien un conjunt uniforme de regles.	046527d048e6d05c176104cecce3be555adc66f5afc6101eda1a128dee9147f4	ca	grammar-or-spelling
Cal remarcar que hi ha un bon treballa de maó o totxo.	053409eff0e817548f843e7b18d6324f83ea9e92d1b9cd4afe93de384615cf4a	ca	grammar-or-spelling
S'han jugat tres partits en casa a Edimburg i dos a Glasgow.	04ec4b3359b8bbcc01761a50b05d15935d2918d8460ea02b60a5cee208a7e1f5	ca	difficult-pronounce
Quina documentación em poden demanar per donar-me d'alta com a autònoma?	0569fba267566eaadc3b458dfff67f4f9b976693187ac7c8ca48b88e31c2f47e	ca	grammar-or-spelling
Ala gravació, el rocker pioner Little Richard tocava el piano.	05f43dec8ef3152aaa29dbb978cfb42a63ddd3e08fda835b9c51a559f5b3acdf	ca	grammar-or-spelling
És casat amb la Darla i té quatre fils: Hans, Lucas, Josh i Logan.	062a07fd27134f5570adece382975a047bc8c54394ff467da4b36baed5e8e512	ca	grammar-or-spelling
La vida de dos parelles infeliçment casades entrellaçades a Montreal, Canadà.	062d026253bc63796d23ad84a5504cd205ef2086083ee8ba5d27f1adfc020b82	ca	grammar-or-spelling
Els efectes dels nivells d'esterol de la planta sèric superior són fins al moment no s'entenen completament.	06559cafc7c8267e7012363ea984396b9d4ece33a46e0dd760eccf5c3c25f1c5	ca	difficult-pronounce
Kevin Abosch,fotògraf i director, va rigir la pel·lícula .	06527f16fe064fd638844d6f7ba8d264cb9f24c24f88c0992923e66d312490c6	ca	difficult-pronounce
El govern nacional ha llençat campanyes publicitaries en un intent de frenar la pràctica.	0675f2a7e5e95e1b07e829279ac4e77d4114fe7db1e809337597fd382b0f0142	ca	grammar-or-spelling
Sostingut pels pilars, un frontó semicircular, hui dia desaparegut, coronava el conjunt.	0652735083a07262ccd0988b9edb5bc4ac682f8dc416a62406b3596333408df5	ca	grammar-or-spelling
No soc el teu majordom personal, Jake.	06770ec0b9bd3e26460c3ee9afed14cf0b6f0f44b90d4af2efc057567f783b78	ca	grammar-or-spelling
Aquest és el barri millor qualificat del país.	0666eb193e5f3af0806b454f4734d7c016577f80bc05e8397ed42bc406cfcad8	ca	grammar-or-spelling
Molts capitans can intentar caçar-lo després de passar pel cap Horn.	0661beebcbc4975eb191629c8ab9b5e739ee105f1643914d6158083e7c73af8d	ca	grammar-or-spelling
El corol·lari d'aquest estat de coses és que es produeixen escasíssimes opcions.	068cca29c6d081f29b723d67168334f632f113d6f6c51ba14539eac2d0d5f758	ca	grammar-or-spelling
Molts capitans can intentar caçar-lo després de passar pel cap Horn.	0661beebcbc4975eb191629c8ab9b5e739ee105f1643914d6158083e7c73af8d	ca	grammar-or-spelling
El parc del Gran Canyó està situat al sud-oest dels Estats Units, al nord-oest d'Arizona.	06a6d54e55c668ab76790b2bef082a051d61467c53ac8cd5f252210e0d295a6d	ca	grammar-or-spelling
Què hi ha al carrer Josep Pla cantonada Bergnes de las Casas?	06aed4fd41f967b2107e9f3a4d9eb60d86c908058021de686b8eb49146208fb7	ca	grammar-or-spelling
L'aparell té la temperatura graduada.	06b5e766015e9f15e0176b585d4f7d086e725c0c47712f01cce56240a00f3b82	ca	Diu que té el volum massa baix i ho dic cridant
El nom ha estat traduït a diversos idiomes.	068af9f8cc8a6dbd342fe221ee08376011cc6f06317bff81a008871522eff06e	ca	Ho dic cridant!!!
Hi havia en general diversos copers.	06de1361077efd83565fa093a21bf406ab5653aa49adf64eed0cd84b9ab8adba	ca	grammar-or-spelling
La cultivació de maduixes és un dels principals recursos de la ciutat.	06d97cd8b6e8ad5551ea6d839cf3ddcc5d85618ff661be9c691d91426009a5ab	ca	grammar-or-spelling
Els entorns són sempre el més autèntics possible i determinen l'acció.	06a0c92093ce1f4436d7c4f978e9a6b7f38fec9a345e5c3f65c8a103c033e18d	ca	grammar-or-spelling
Dominà, més que cap altre dels seus contemporanis, l'organització dels diferents elements del paisatge.	07429ffd33f53b19339998d579a85551cd7b6661a263829b449de8c1f4741a3b	ca	grammar-or-spelling
Es diu Raül: erra, a, ela.	07ab07aa635c78f06391186666531e0cddb63b5807fb2885ce0e5618c7c39dda	ca	grammar-or-spelling
Atenció, el llibre el volen molt poc fet.	07b4e57669c46a318f9a017dacc4b489bb004266f3dc3aa064cf849ccae63a33	ca	el llibre o el llibret? 
En aquell temps, les relacions entre homosexuals, fins i tot entre adults amb consentiment, era un delicte penal.	07d165921a7e3d9ac754efdef1cc6d1228adfb4d78281a85d25f7ffca7a1ab3b	ca	grammar-or-spelling
M'agradaria anar a Castellar de n'Hug amb trasport públic.	07c63fb394d94b90d35e5911016198429587f5aa3fce93c8ce5f03260818bab7	ca	grammar-or-spelling
El subministrament de fil ha sempre limitat la sortida d'un teixidor.	07ed5467efefc2e06729ccbbdda27f05ca3c155d9595270391e9acd86066e036	ca	grammar-or-spelling
La comunitat de Five Towns és coneguda a la regió per la seva col·lecció de pobles i llogarrets rics.	080f7a164b550b707d68b7364995e73f05d39996e4ff7479e4a5b31098b4d2a7	ca	grammar-or-spelling
L'auditoria de iuans va ser posteriorment degradat a un Ministeri i incorporat a Yuan de control.	0852b8749f20c31b68fa643e403dd7084ddc464e82ac98e3d66b0b9f278697a3	ca	grammar-or-spelling
Les carreteres d'una sola via sovint estan tancats durant la reconstrucció.	083c072c0e7abcfa722999543aa8b88884ca4a09e278986d48eb8fbf4aa411d3	ca	grammar-or-spelling
La meva neboda de huitanta anys encara balla com si en tingués díhuit.	08d4bcbe11dd0137d9b5b02e1bcbd4fd23ed70ca57873bece3a7d5f3c7f5ae7a	ca	grammar-or-spelling
Aconsegueixi allà, i va quedar al voltant, agafant patates.	08f279d24a1962f021557066c6aadcbebc88a2f20db54a471b48680cbb60cace	ca	difficult-pronounce
Molta gent es va refusar comprar aquesta i les novel·les posteriors de Johnston.	085ea70d40452b644a61a6bb097e9d12875f155c9812c41a59710ede11c2388e	ca	grammar-or-spelling
Dels seus cinc fills que van sobreviure, es portava millor amb el els dos més petits.	090fcdf263928dd831ee3a902892a83742eb808ec9c09bbf53fc77a9cb4d72f1	ca	grammar-or-spelling
Normalment es fon amb precisió una peca d'estelita, de manera que només calgui una mecanització mínima.	08e866956e5dbd207f19a51079dcb02a58ec081ea46c7fb33c066fde1e763697	ca	grammar-or-spelling
